The Energy Technology RD&D Budgets database and an overview of the database are available here: https://www.iea.org/data-and-statistics/data-product/energy-technology-rd-and-d-budget-database-2
If you have any question about the data please contact RDD@iea.org
Please note that your use of IEA data is subject to the Terms and Conditions found here: https://www.iea.org/terms
""
COUNTRY,PRODUCT,FLOW,TIME,VALUE
IEAAM,RDDUSDPPP,RENEWABLE,2010,1905.1
IEAAM,RDDUSDPPP,RENEWABLE,2011,1704.9
IEAAM,RDDUSDPPP,RENEWABLE,2012,2123.5
IEAAM,RDDUSDPPP,RENEWABLE,2013,1367.1
IEAAM,RDDUSDPPP,RENEWABLE,2014,1325.9
IEAAM,RDDUSDPPP,RENEWABLE,2015,1281.4
IEAAM,RDDUSDPPP,RENEWABLE,2016,1071.0
IEAAM,RDDUSDPPP,RENEWABLE,2017,994.0
IEAAM,RDDUSDPPP,RENEWABLE,2018,1056.0
IEAAM,RDDUSDPPP,RENEWABLE,2019,1186.6
IEAAM,RDDUSDPPP,RENEWABLE,2020,1227.7
IEAAM,RDDUSDPPP,RENEWABLE,2021,1267.6
IEAAM,RDDUSDPPP,RENEWABLE,2022,1186.9
IEAAM,RDDUSDPPP,TOTAL,1974,4467.4
IEAAM,RDDUSDPPP,TOTAL,1975,5892.8
IEAAM,RDDUSDPPP,TOTAL,1976,6855.6
IEAAM,RDDUSDPPP,TOTAL,1977,10150.5
IEAAM,RDDUSDPPP,TOTAL,1978,11867.8
IEAAM,RDDUSDPPP,TOTAL,1979,12939.6
IEAAM,RDDUSDPPP,TOTAL,1980,12725.2
IEAAM,RDDUSDPPP,TOTAL,1981,10130.4
IEAAM,RDDUSDPPP,TOTAL,1982,8122.9
IEAAM,RDDUSDPPP,TOTAL,1983,7676.8
IEAAM,RDDUSDPPP,TOTAL,1984,6737.6
IEAAM,RDDUSDPPP,TOTAL,1985,6628.8
IEAAM,RDDUSDPPP,TOTAL,1986,6035.2
IEAAM,RDDUSDPPP,TOTAL,1987,5282.7
IEAAM,RDDUSDPPP,TOTAL,1988,5475.0
IEAAM,RDDUSDPPP,TOTAL,1989,5213.6
IEAAM,RDDUSDPPP,TOTAL,1990,5717.2
IEAAM,RDDUSDPPP,TOTAL,1991,5720.7
IEAAM,RDDUSDPPP,TOTAL,1992,4799.3
IEAAM,RDDUSDPPP,TOTAL,1993,4666.3
IEAAM,RDDUSDPPP,TOTAL,1994,5058.5
IEAAM,RDDUSDPPP,TOTAL,1995,4836.1
IEAAM,RDDUSDPPP,TOTAL,1996,4306.9
IEAAM,RDDUSDPPP,TOTAL,1997,4170.9
IEAAM,RDDUSDPPP,TOTAL,1998,4056.8
IEAAM,RDDUSDPPP,TOTAL,1999,4342.8
IEAAM,RDDUSDPPP,TOTAL,2000,4224.3
IEAAM,RDDUSDPPP,TOTAL,2001,5018.6
IEAAM,RDDUSDPPP,TOTAL,2002,5054.4
IEAAM,RDDUSDPPP,TOTAL,2003,4857.3
IEAAM,RDDUSDPPP,TOTAL,2004,4825.3
IEAAM,RDDUSDPPP,TOTAL,2005,5686.6
IEAAM,RDDUSDPPP,TOTAL,2006,5443.3
IEAAM,RDDUSDPPP,TOTAL,2007,6583.1
IEAAM,RDDUSDPPP,TOTAL,2008,7058.8
IEAAM,RDDUSDPPP,TOTAL,2009,14614.8
IEAAM,RDDUSDPPP,TOTAL,2010,8125.9
IEAAM,RDDUSDPPP,TOTAL,2011,9900.8
IEAAM,RDDUSDPPP,TOTAL,2012,9736.2
IEAAM,RDDUSDPPP,TOTAL,2013,9320.9
IEAAM,RDDUSDPPP,TOTAL,2014,9002.8
IEAAM,RDDUSDPPP,TOTAL,2015,8522.4
IEAAM,RDDUSDPPP,TOTAL,2016,8567.4
IEAAM,RDDUSDPPP,TOTAL,2017,8698.5
IEAAM,RDDUSDPPP,TOTAL,2018,10015.8
IEAAM,RDDUSDPPP,TOTAL,2019,10467.5
IEAAM,RDDUSDPPP,TOTAL,2020,11156.4
IEAAM,RDDUSDPPP,TOTAL,2021,11233.3
IEAAM,RDDUSDPPP,TOTAL,2022,10733.5
IEAAM,RDDUSDPPP,UNALLOC,2016,205.7
IEAAM,RDDUSDPPP,UNALLOC,2017,142.5
IEAAM,RDDUSDPPP,UNALLOC,2018,97.2
IEAAM,RDDUSDPPP,UNALLOC,2019,95.5
IEAAM,RDDUSDPPP,UNALLOC,2020,94.3
IEAAM,RDDUSDPPP,UNALLOC,2021,90.2
IEAAM,RDDUSDPPP,UNALLOC,2022,96.3
IEAAO,RDDEURO,EFFICIENCY,1974,70.6
IEAAO,RDDEURO,EFFICIENCY,1975,92.2
IEAAO,RDDEURO,EFFICIENCY,1976,103.4
IEAAO,RDDEURO,EFFICIENCY,1977,112.1
IEAAO,RDDEURO,EFFICIENCY,1978,124.7
IEAAO,RDDEURO,EFFICIENCY,1979,62.3
IEAAO,RDDEURO,EFFICIENCY,1980,89.4
IEAAO,RDDEURO,EFFICIENCY,1981,68.0
IEAAO,RDDEURO,EFFICIENCY,1982,61.6
IEAAO,RDDEURO,EFFICIENCY,1983,66.5
IEAAO,RDDEURO,EFFICIENCY,1984,65.0
IEAAO,RDDEURO,EFFICIENCY,1985,55.6
IEAAO,RDDEURO,EFFICIENCY,1986,52.1
IEAAO,RDDEURO,EFFICIENCY,1987,111.5
IEAAO,RDDEURO,EFFICIENCY,1988,84.2
IEAAO,RDDEURO,EFFICIENCY,1989,28.8
IEAAO,RDDEURO,EFFICIENCY,1990,28.9
IEAAO,RDDEURO,EFFICIENCY,1991,41.8
IEAAO,RDDEURO,EFFICIENCY,1992,42.0
IEAAO,RDDEURO,EFFICIENCY,1993,48.3
IEAAO,RDDEURO,EFFICIENCY,1994,212.3
IEAAO,RDDEURO,EFFICIENCY,1995,230.8
IEAAO,RDDEURO,EFFICIENCY,1996,254.4
IEAAO,RDDEURO,EFFICIENCY,1997,246.9
IEAAO,RDDEURO,EFFICIENCY,1998,376.7
IEAAO,RDDEURO,EFFICIENCY,1999,454.4
IEAAO,RDDEURO,EFFICIENCY,2000,491.0
IEAAO,RDDEURO,EFFICIENCY,2001,522.2
IEAAO,RDDEURO,EFFICIENCY,2002,540.3
IEAAO,RDDEURO,EFFICIENCY,2003,415.9
IEAAO,RDDEURO,EFFICIENCY,2004,427.6
IEAAO,RDDEURO,EFFICIENCY,2005,438.3
IEAAO,RDDEURO,EFFICIENCY,2006,474.3
IEAAO,RDDEURO,EFFICIENCY,2007,484.7
IEAAO,RDDEURO,EFFICIENCY,2008,468.0
IEAAO,RDDEURO,EFFICIENCY,2009,398.2
IEAAO,RDDEURO,EFFICIENCY,2010,412.0
IEAAO,RDDEURO,EFFICIENCY,2011,393.6
IEAAO,RDDEURO,EFFICIENCY,2012,415.0
IEAAO,RDDEURO,EFFICIENCY,2013,470.4
IEAAO,RDDEURO,EFFICIENCY,2014,502.3
IEAAO,RDDEURO,EFFICIENCY,2015,473.5
IEAAO,RDDEURO,EFFICIENCY,2016,518.7
IEAAO,RDDEURO,EFFICIENCY,2017,520.1
IEAAO,RDDEURO,EFFICIENCY,2018,713.2
IEAAO,RDDEURO,EFFICIENCY,2019,721.3
IEAAO,RDDEURO,EFFICIENCY,2020,693.3
IEAAO,RDDEURO,EFFICIENCY,2021,742.6
IEAAO,RDDEURO,EFFICIENCY,2022,763.5
IEAAO,RDDEURO,FOSSILFUEL,1974,53.0
IEAAO,RDDEURO,FOSSILFUEL,1975,56.5
IEAAO,RDDEURO,FOSSILFUEL,1976,58.5
IEAAO,RDDEURO,FOSSILFUEL,1977,77.3
IEAAO,RDDEURO,FOSSILFUEL,1978,76.5
IEAAO,RDDEURO,FOSSILFUEL,1979,149.9
IEAAO,RDDEURO,FOSSILFUEL,1980,402.5
IEAAO,RDDEURO,FOSSILFUEL,1981,532.6
IEAAO,RDDEURO,FOSSILFUEL,1982,487.2
IEAAO,RDDEURO,FOSSILFUEL,1983,521.4
IEAAO,RDDEURO,FOSSILFUEL,1984,480.5
IEAAO,RDDEURO,FOSSILFUEL,1985,454.3
IEAAO,RDDEURO,FOSSILFUEL,1986,461.6
IEAAO,RDDEURO,FOSSILFUEL,1987,449.8
IEAAO,RDDEURO,FOSSILFUEL,1988,431.4
IEAAO,RDDEURO,FOSSILFUEL,1989,357.3
IEAAO,RDDEURO,FOSSILFUEL,1990,367.8
IEAAO,RDDEURO,FOSSILFUEL,1991,347.1
IEAAO,RDDEURO,FOSSILFUEL,1992,365.3
IEAAO,RDDEURO,FOSSILFUEL,1993,405.0
IEAAO,RDDEURO,FOSSILFUEL,1994,399.4
IEAAO,RDDEURO,FOSSILFUEL,1995,389.7
IEAAO,RDDEURO,FOSSILFUEL,1996,397.6
IEAAO,RDDEURO,FOSSILFUEL,1997,417.4
IEAAO,RDDEURO,FOSSILFUEL,1998,358.7
IEAAO,RDDEURO,FOSSILFUEL,1999,262.2
IEAAO,RDDEURO,FOSSILFUEL,2000,217.5
IEAAO,RDDEURO,FOSSILFUEL,2001,195.0
IEAAO,RDDEURO,FOSSILFUEL,2002,398.3
IEAAO,RDDEURO,FOSSILFUEL,2003,348.2
IEAAO,RDDEURO,FOSSILFUEL,2004,332.7
IEAAO,RDDEURO,FOSSILFUEL,2005,341.1
IEAAO,RDDEURO,FOSSILFUEL,2006,380.8
IEAAO,RDDEURO,FOSSILFUEL,2007,397.2
IEAAO,RDDEURO,FOSSILFUEL,2008,401.6
IEAAO,RDDEURO,FOSSILFUEL,2009,610.2
IEAAO,RDDEURO,FOSSILFUEL,2010,506.5
IEAAO,RDDEURO,FOSSILFUEL,2011,550.7
IEAAO,RDDEURO,FOSSILFUEL,2012,702.4
IEAAO,RDDEURO,FOSSILFUEL,2013,676.8
IEAAO,RDDEURO,FOSSILFUEL,2014,524.0
IEAAO,RDDEURO,FOSSILFUEL,2015,451.0
IEAAO,RDDEURO,FOSSILFUEL,2016,285.1
IEAAO,RDDEURO,FOSSILFUEL,2017,194.0
IEAAO,RDDEURO,FOSSILFUEL,2018,234.7
IEAAO,RDDEURO,FOSSILFUEL,2019,218.1
IEAAO,RDDEURO,FOSSILFUEL,2020,205.4
IEAAO,RDDEURO,FOSSILFUEL,2021,252.5
IEAAO,RDDEURO,FOSSILFUEL,2022,304.3
IEAAO,RDDEURO,HGENCELL,2004,199.4
IEAAO,RDDEURO,HGENCELL,2005,205.0
IEAAO,RDDEURO,HGENCELL,2006,219.6
IEAAO,RDDEURO,HGENCELL,2007,199.4
IEAAO,RDDEURO,HGENCELL,2008,233.3
IEAAO,RDDEURO,HGENCELL,2009,170.9
IEAAO,RDDEURO,HGENCELL,2010,143.4
IEAAO,RDDEURO,HGENCELL,2011,125.2
IEAAO,RDDEURO,HGENCELL,2012,140.1
IEAAO,RDDEURO,HGENCELL,2013,121.2
IEAAO,RDDEURO,HGENCELL,2014,123.3
IEAAO,RDDEURO,HGENCELL,2015,131.4
IEAAO,RDDEURO,HGENCELL,2016,138.9
IEAAO,RDDEURO,HGENCELL,2017,145.3
IEAAO,RDDEURO,HGENCELL,2018,217.4
IEAAO,RDDEURO,HGENCELL,2019,293.0
IEAAO,RDDEURO,HGENCELL,2020,322.0
IEAAO,RDDEURO,HGENCELL,2021,330.5
IEAAO,RDDEURO,HGENCELL,2022,397.6
IEAAO,RDDEURO,MEMOLC,1974,903.8
IEAAO,RDDEURO,MEMOLC,1975,1095.8
IEAAO,RDDEURO,MEMOLC,1976,1180.0
IEAAO,RDDEURO,MEMOLC,1977,1302.5
IEAAO,RDDEURO,MEMOLC,1978,1497.9
IEAAO,RDDEURO,MEMOLC,1979,1702.1
IEAAO,RDDEURO,MEMOLC,1980,2229.4
IEAAO,RDDEURO,MEMOLC,1981,2263.3
IEAAO,RDDEURO,MEMOLC,1982,2358.6
IEAAO,RDDEURO,MEMOLC,1983,2368.0
IEAAO,RDDEURO,MEMOLC,1984,2378.8
IEAAO,RDDEURO,MEMOLC,1985,2489.5
IEAAO,RDDEURO,MEMOLC,1986,2546.0
IEAAO,RDDEURO,MEMOLC,1987,2160.3
IEAAO,RDDEURO,MEMOLC,1988,1755.0
IEAAO,RDDEURO,MEMOLC,1989,2483.7
IEAAO,RDDEURO,MEMOLC,1990,2360.5
IEAAO,RDDEURO,MEMOLC,1991,2424.2
IEAAO,RDDEURO,MEMOLC,1992,2438.1
IEAAO,RDDEURO,MEMOLC,1993,2461.7
IEAAO,RDDEURO,MEMOLC,1994,2647.0
IEAAO,RDDEURO,MEMOLC,1995,2749.0
IEAAO,RDDEURO,MEMOLC,1996,2865.7
IEAAO,RDDEURO,MEMOLC,1997,2729.1
IEAAO,RDDEURO,MEMOLC,1998,2793.4
IEAAO,RDDEURO,MEMOLC,1999,2869.1
IEAAO,RDDEURO,MEMOLC,2000,2978.4
IEAAO,RDDEURO,MEMOLC,2001,3028.8
IEAAO,RDDEURO,MEMOLC,2002,3435.2
IEAAO,RDDEURO,MEMOLC,2003,3203.9
IEAAO,RDDEURO,MEMOLC,2004,3398.5
IEAAO,RDDEURO,MEMOLC,2005,3264.7
IEAAO,RDDEURO,MEMOLC,2006,3381.6
IEAAO,RDDEURO,MEMOLC,2007,3372.3
IEAAO,RDDEURO,MEMOLC,2008,3322.4
IEAAO,RDDEURO,MEMOLC,2009,3223.0
IEAAO,RDDEURO,MEMOLC,2010,3385.5
IEAAO,RDDEURO,MEMOLC,2011,3603.4
IEAAO,RDDEURO,MEMOLC,2012,3921.5
IEAAO,RDDEURO,MEMOLC,2013,3394.6
IEAAO,RDDEURO,MEMOLC,2014,3093.0
IEAAO,RDDEURO,MEMOLC,2015,2642.1
IEAAO,RDDEURO,MEMOLC,2016,2524.7
IEAAO,RDDEURO,MEMOLC,2017,2548.1
IEAAO,RDDEURO,MEMOLC,2018,2967.5
IEAAO,RDDEURO,MEMOLC,2019,2969.2
IEAAO,RDDEURO,MEMOLC,2020,2959.9
IEAAO,RDDEURO,MEMOLC,2021,3089.7
IEAAO,RDDEURO,MEMOLC,2022,3241.6
IEAAO,RDDEURO,MEMONLC,1974,53.0
IEAAO,RDDEURO,MEMONLC,1975,56.5
IEAAO,RDDEURO,MEMONLC,1976,58.5
IEAAO,RDDEURO,MEMONLC,1977,77.3
IEAAO,RDDEURO,MEMONLC,1978,76.5
IEAAO,RDDEURO,MEMONLC,1979,149.9
IEAAO,RDDEURO,MEMONLC,1980,402.5
IEAAO,RDDEURO,MEMONLC,1981,532.6
IEAAO,RDDEURO,MEMONLC,1982,487.2
IEAAO,RDDEURO,MEMONLC,1983,521.4
IEAAO,RDDEURO,MEMONLC,1984,480.5
IEAAO,RDDEURO,MEMONLC,1985,454.3
IEAAO,RDDEURO,MEMONLC,1986,461.6
IEAAO,RDDEURO,MEMONLC,1987,449.8
IEAAO,RDDEURO,MEMONLC,1988,431.4
IEAAO,RDDEURO,MEMONLC,1989,357.3
IEAAO,RDDEURO,MEMONLC,1990,367.8
IEAAO,RDDEURO,MEMONLC,1991,347.1
IEAAO,RDDEURO,MEMONLC,1992,365.3
IEAAO,RDDEURO,MEMONLC,1993,405.0
IEAAO,RDDEURO,MEMONLC,1994,399.4
IEAAO,RDDEURO,MEMONLC,1995,389.7
IEAAO,RDDEURO,MEMONLC,1996,397.6
IEAAO,RDDEURO,MEMONLC,1997,417.4
IEAAO,RDDEURO,MEMONLC,1998,358.7
IEAAO,RDDEURO,MEMONLC,1999,262.2
IEAAO,RDDEURO,MEMONLC,2000,217.5
IEAAO,RDDEURO,MEMONLC,2001,195.0
IEAAO,RDDEURO,MEMONLC,2002,398.3
IEAAO,RDDEURO,MEMONLC,2003,348.2
IEAAO,RDDEURO,MEMONLC,2004,331.4
IEAAO,RDDEURO,MEMONLC,2005,337.2
IEAAO,RDDEURO,MEMONLC,2006,357.6
IEAAO,RDDEURO,MEMONLC,2007,380.2
IEAAO,RDDEURO,MEMONLC,2008,358.7
IEAAO,RDDEURO,MEMONLC,2009,446.4
IEAAO,RDDEURO,MEMONLC,2010,240.4
IEAAO,RDDEURO,MEMONLC,2011,271.3
IEAAO,RDDEURO,MEMONLC,2012,278.1
IEAAO,RDDEURO,MEMONLC,2013,298.7
IEAAO,RDDEURO,MEMONLC,2014,351.5
IEAAO,RDDEURO,MEMONLC,2015,338.7
IEAAO,RDDEURO,MEMONLC,2016,186.5
IEAAO,RDDEURO,MEMONLC,2017,93.7
IEAAO,RDDEURO,MEMONLC,2018,80.2
IEAAO,RDDEURO,MEMONLC,2019,80.9
IEAAO,RDDEURO,MEMONLC,2020,84.1
IEAAO,RDDEURO,MEMONLC,2021,102.3
IEAAO,RDDEURO,MEMONLC,2022,74.6
IEAAO,RDDEURO,NUCLEAR,1974,494.9
IEAAO,RDDEURO,NUCLEAR,1975,601.8
IEAAO,RDDEURO,NUCLEAR,1976,662.6
IEAAO,RDDEURO,NUCLEAR,1977,1091.9
IEAAO,RDDEURO,NUCLEAR,1978,1247.1
IEAAO,RDDEURO,NUCLEAR,1979,1473.9
IEAAO,RDDEURO,NUCLEAR,1980,1800.4
IEAAO,RDDEURO,NUCLEAR,1981,1830.4
IEAAO,RDDEURO,NUCLEAR,1982,1895.1
IEAAO,RDDEURO,NUCLEAR,1983,1936.3
IEAAO,RDDEURO,NUCLEAR,1984,1968.8
IEAAO,RDDEURO,NUCLEAR,1985,2140.6
IEAAO,RDDEURO,NUCLEAR,1986,2221.2
IEAAO,RDDEURO,NUCLEAR,1987,1815.8
IEAAO,RDDEURO,NUCLEAR,1988,1416.4
IEAAO,RDDEURO,NUCLEAR,1989,2210.1
IEAAO,RDDEURO,NUCLEAR,1990,2064.8
IEAAO,RDDEURO,NUCLEAR,1991,2053.9
IEAAO,RDDEURO,NUCLEAR,1992,2053.9
IEAAO,RDDEURO,NUCLEAR,1993,2110.8
IEAAO,RDDEURO,NUCLEAR,1994,2117.1
IEAAO,RDDEURO,NUCLEAR,1995,2200.7
IEAAO,RDDEURO,NUCLEAR,1996,2286.3
IEAAO,RDDEURO,NUCLEAR,1997,2158.5
IEAAO,RDDEURO,NUCLEAR,1998,2052.1
IEAAO,RDDEURO,NUCLEAR,1999,2063.7
IEAAO,RDDEURO,NUCLEAR,2000,2084.4
IEAAO,RDDEURO,NUCLEAR,2001,2081.3
IEAAO,RDDEURO,NUCLEAR,2002,2310.6
IEAAO,RDDEURO,NUCLEAR,2003,2267.3
IEAAO,RDDEURO,NUCLEAR,2004,2179.9
IEAAO,RDDEURO,NUCLEAR,2005,2180.5
IEAAO,RDDEURO,NUCLEAR,2006,2112.3
IEAAO,RDDEURO,NUCLEAR,2007,2127.0
IEAAO,RDDEURO,NUCLEAR,2008,1993.3
IEAAO,RDDEURO,NUCLEAR,2009,1960.8
IEAAO,RDDEURO,NUCLEAR,2010,1923.7
IEAAO,RDDEURO,NUCLEAR,2011,1580.9
IEAAO,RDDEURO,NUCLEAR,2012,1730.4
IEAAO,RDDEURO,NUCLEAR,2013,1068.6
IEAAO,RDDEURO,NUCLEAR,2014,1314.7
IEAAO,RDDEURO,NUCLEAR,2015,934.8
IEAAO,RDDEURO,NUCLEAR,2016,905.6
IEAAO,RDDEURO,NUCLEAR,2017,914.7
IEAAO,RDDEURO,NUCLEAR,2018,901.3
IEAAO,RDDEURO,NUCLEAR,2019,894.8
IEAAO,RDDEURO,NUCLEAR,2020,845.2
IEAAO,RDDEURO,NUCLEAR,2021,862.3
IEAAO,RDDEURO,NUCLEAR,2022,865.5
IEAAO,RDDEURO,OTHERPANDS,1974,14.9
IEAAO,RDDEURO,OTHERPANDS,1975,15.0
IEAAO,RDDEURO,OTHERPANDS,1976,12.3
IEAAO,RDDEURO,OTHERPANDS,1977,12.9
IEAAO,RDDEURO,OTHERPANDS,1978,17.2
IEAAO,RDDEURO,OTHERPANDS,1979,24.9
IEAAO,RDDEURO,OTHERPANDS,1980,70.7
IEAAO,RDDEURO,OTHERPANDS,1981,85.6
IEAAO,RDDEURO,OTHERPANDS,1982,94.3
IEAAO,RDDEURO,OTHERPANDS,1983,88.2
IEAAO,RDDEURO,OTHERPANDS,1984,85.9
IEAAO,RDDEURO,OTHERPANDS,1985,91.0
IEAAO,RDDEURO,OTHERPANDS,1986,92.4
IEAAO,RDDEURO,OTHERPANDS,1987,79.4
IEAAO,RDDEURO,OTHERPANDS,1988,86.4
IEAAO,RDDEURO,OTHERPANDS,1989,102.2
IEAAO,RDDEURO,OTHERPANDS,1990,105.9
IEAAO,RDDEURO,OTHERPANDS,1991,106.5
IEAAO,RDDEURO,OTHERPANDS,1992,107.2
IEAAO,RDDEURO,OTHERPANDS,1993,75.0
IEAAO,RDDEURO,OTHERPANDS,1994,79.9
IEAAO,RDDEURO,OTHERPANDS,1995,79.0
IEAAO,RDDEURO,OTHERPANDS,1996,81.1
IEAAO,RDDEURO,OTHERPANDS,1997,83.8
IEAAO,RDDEURO,OTHERPANDS,1998,127.8
IEAAO,RDDEURO,OTHERPANDS,1999,139.5
IEAAO,RDDEURO,OTHERPANDS,2000,161.0
IEAAO,RDDEURO,OTHERPANDS,2001,178.3
IEAAO,RDDEURO,OTHERPANDS,2002,90.0
IEAAO,RDDEURO,OTHERPANDS,2003,67.9
IEAAO,RDDEURO,OTHERPANDS,2004,110.5
IEAAO,RDDEURO,OTHERPANDS,2005,78.0
IEAAO,RDDEURO,OTHERPANDS,2006,137.0
IEAAO,RDDEURO,OTHERPANDS,2007,147.0
IEAAO,RDDEURO,OTHERPANDS,2008,156.0
IEAAO,RDDEURO,OTHERPANDS,2009,184.5
IEAAO,RDDEURO,OTHERPANDS,2010,195.9
IEAAO,RDDEURO,OTHERPANDS,2011,168.6
IEAAO,RDDEURO,OTHERPANDS,2012,180.6
IEAAO,RDDEURO,OTHERPANDS,2013,158.3
IEAAO,RDDEURO,OTHERPANDS,2014,180.8
IEAAO,RDDEURO,OTHERPANDS,2015,186.8
IEAAO,RDDEURO,OTHERPANDS,2016,264.7
IEAAO,RDDEURO,OTHERPANDS,2017,241.5
IEAAO,RDDEURO,OTHERPANDS,2018,260.0
IEAAO,RDDEURO,OTHERPANDS,2019,242.0
IEAAO,RDDEURO,OTHERPANDS,2020,264.6
IEAAO,RDDEURO,OTHERPANDS,2021,296.7
IEAAO,RDDEURO,OTHERPANDS,2022,306.5
IEAAO,RDDEURO,OTHERTECH,1974,279.7
IEAAO,RDDEURO,OTHERTECH,1975,327.0
IEAAO,RDDEURO,OTHERTECH,1976,331.3
IEAAO,RDDEURO,OTHERTECH,1977,15.9
IEAAO,RDDEURO,OTHERTECH,1978,20.0
IEAAO,RDDEURO,OTHERTECH,1979,35.3
IEAAO,RDDEURO,OTHERTECH,1980,58.2
IEAAO,RDDEURO,OTHERTECH,1981,64.3
IEAAO,RDDEURO,OTHERTECH,1982,92.5
IEAAO,RDDEURO,OTHERTECH,1983,80.4
IEAAO,RDDEURO,OTHERTECH,1984,80.4
IEAAO,RDDEURO,OTHERTECH,1985,46.1
IEAAO,RDDEURO,OTHERTECH,1986,43.5
IEAAO,RDDEURO,OTHERTECH,1987,36.3
IEAAO,RDDEURO,OTHERTECH,1988,36.7
IEAAO,RDDEURO,OTHERTECH,1989,29.1
IEAAO,RDDEURO,OTHERTECH,1990,46.4
IEAAO,RDDEURO,OTHERTECH,1991,108.0
IEAAO,RDDEURO,OTHERTECH,1992,122.2
IEAAO,RDDEURO,OTHERTECH,1993,109.3
IEAAO,RDDEURO,OTHERTECH,1994,131.6
IEAAO,RDDEURO,OTHERTECH,1995,135.0
IEAAO,RDDEURO,OTHERTECH,1996,137.0
IEAAO,RDDEURO,OTHERTECH,1997,130.8
IEAAO,RDDEURO,OTHERTECH,1998,115.9
IEAAO,RDDEURO,OTHERTECH,1999,79.9
IEAAO,RDDEURO,OTHERTECH,2000,90.1
IEAAO,RDDEURO,OTHERTECH,2001,103.3
IEAAO,RDDEURO,OTHERTECH,2002,322.1
IEAAO,RDDEURO,OTHERTECH,2003,302.2
IEAAO,RDDEURO,OTHERTECH,2004,149.5
IEAAO,RDDEURO,OTHERTECH,2005,92.5
IEAAO,RDDEURO,OTHERTECH,2006,104.5
IEAAO,RDDEURO,OTHERTECH,2007,123.1
IEAAO,RDDEURO,OTHERTECH,2008,140.8
IEAAO,RDDEURO,OTHERTECH,2009,32.9
IEAAO,RDDEURO,OTHERTECH,2010,37.9
IEAAO,RDDEURO,OTHERTECH,2011,28.4
IEAAO,RDDEURO,OTHERTECH,2012,26.7
IEAAO,RDDEURO,OTHERTECH,2013,28.2
IEAAO,RDDEURO,OTHERTECH,2014,20.0
IEAAO,RDDEURO,OTHERTECH,2015,173.8
IEAAO,RDDEURO,OTHERTECH,2016,94.9
IEAAO,RDDEURO,OTHERTECH,2017,172.8
IEAAO,RDDEURO,OTHERTECH,2018,176.6
IEAAO,RDDEURO,OTHERTECH,2019,204.3
IEAAO,RDDEURO,OTHERTECH,2020,188.1
IEAAO,RDDEURO,OTHERTECH,2021,169.8
IEAAO,RDDEURO,OTHERTECH,2022,154.6
IEAAO,RDDEURO,RENEWABLE,1974,43.7
IEAAO,RDDEURO,RENEWABLE,1975,59.8
IEAAO,RDDEURO,RENEWABLE,1976,70.4
IEAAO,RDDEURO,RENEWABLE,1977,69.7
IEAAO,RDDEURO,RENEWABLE,1978,88.9
IEAAO,RDDEURO,RENEWABLE,1979,105.7
IEAAO,RDDEURO,RENEWABLE,1980,210.7
IEAAO,RDDEURO,RENEWABLE,1981,215.0
IEAAO,RDDEURO,RENEWABLE,1982,215.1
IEAAO,RDDEURO,RENEWABLE,1983,196.6
IEAAO,RDDEURO,RENEWABLE,1984,178.7
IEAAO,RDDEURO,RENEWABLE,1985,156.2
IEAAO,RDDEURO,RENEWABLE,1986,136.8
IEAAO,RDDEURO,RENEWABLE,1987,117.3
IEAAO,RDDEURO,RENEWABLE,1988,131.3
IEAAO,RDDEURO,RENEWABLE,1989,113.5
IEAAO,RDDEURO,RENEWABLE,1990,114.5
IEAAO,RDDEURO,RENEWABLE,1991,114.0
IEAAO,RDDEURO,RENEWABLE,1992,112.8
IEAAO,RDDEURO,RENEWABLE,1993,118.3
IEAAO,RDDEURO,RENEWABLE,1994,106.1
IEAAO,RDDEURO,RENEWABLE,1995,103.5
IEAAO,RDDEURO,RENEWABLE,1996,106.9
IEAAO,RDDEURO,RENEWABLE,1997,109.1
IEAAO,RDDEURO,RENEWABLE,1998,120.9
IEAAO,RDDEURO,RENEWABLE,1999,131.6
IEAAO,RDDEURO,RENEWABLE,2000,151.9
IEAAO,RDDEURO,RENEWABLE,2001,143.7
IEAAO,RDDEURO,RENEWABLE,2002,172.2
IEAAO,RDDEURO,RENEWABLE,2003,150.6
IEAAO,RDDEURO,RENEWABLE,2004,330.3
IEAAO,RDDEURO,RENEWABLE,2005,266.5
IEAAO,RDDEURO,RENEWABLE,2006,310.7
IEAAO,RDDEURO,RENEWABLE,2007,274.1
IEAAO,RDDEURO,RENEWABLE,2008,288.1
IEAAO,RDDEURO,RENEWABLE,2009,311.9
IEAAO,RDDEURO,RENEWABLE,2010,406.5
IEAAO,RDDEURO,RENEWABLE,2011,1027.3
IEAAO,RDDEURO,RENEWABLE,2012,1004.4
IEAAO,RDDEURO,RENEWABLE,2013,1169.8
IEAAO,RDDEURO,RENEWABLE,2014,773.0
IEAAO,RDDEURO,RENEWABLE,2015,627.3
IEAAO,RDDEURO,RENEWABLE,2016,497.5
IEAAO,RDDEURO,RENEWABLE,2017,446.6
IEAAO,RDDEURO,RENEWABLE,2018,538.6
IEAAO,RDDEURO,RENEWABLE,2019,471.7
IEAAO,RDDEURO,RENEWABLE,2020,518.6
IEAAO,RDDEURO,RENEWABLE,2021,535.6
IEAAO,RDDEURO,RENEWABLE,2022,522.3
IEAAO,RDDEURO,TOTAL,1974,956.7
IEAAO,RDDEURO,TOTAL,1975,1152.2
