The Energy Technology RD&D Budgets database and an overview of the database are available here: https://www.iea.org/data-and-statistics/data-product/energy-technology-rd-and-d-budget-database-2
If you have any question about the data please contact RDD@iea.org
Please note that your use of IEA data is subject to the Terms and Conditions found here: https://www.iea.org/terms
""
COUNTRY,PRODUCT,TIME,VALUE
BRAZIL,GDPNCN,1982,..
BRAZIL,GDPNCN,1983,..
BRAZIL,GDPNCN,1984,..
BRAZIL,GDPNCN,1985,..
BRAZIL,GDPNCN,1986,..
BRAZIL,GDPNCN,1987,..
BRAZIL,GDPNCN,1990,11.0
BRAZIL,GDPNCN,1991,59.0
BRAZIL,GDPNCN,1992,628.0
BRAZIL,GDPNCN,1993,13804.0
BRAZIL,GDPNCN,1994,349382.0
BRAZIL,GDPNCN,1995,705992.0
BRAZIL,GDPNCN,1996,854763.0
BRAZIL,GDPNCN,1997,952089.0
BRAZIL,GDPNCN,1998,1002351.0
BRAZIL,GDPNCN,1999,1087711.0
BRAZIL,GDPNCN,2000,1199093.0
BRAZIL,GDPNCN,2001,1315756.0
BRAZIL,GDPNCN,2002,1488788.0
BRAZIL,GDPNCN,2003,1717951.0
BRAZIL,GDPNCN,2004,1957750.0
BRAZIL,GDPNCN,2005,2170584.0
BRAZIL,GDPNCN,2006,2409450.0
BRAZIL,GDPNCN,2007,2720263.0
BRAZIL,GDPNCN,2008,3109803.0
BRAZIL,GDPNCN,2009,3333039.0
BRAZIL,GDPNCN,2010,3885847.0
BRAZIL,GDPNCN,2011,4376382.0
BRAZIL,GDPNCN,2012,4814760.0
BRAZIL,GDPNCN,2013,5331619.0
BRAZIL,GDPNCN,2014,5778953.0
BRAZIL,GDPNCN,2015,5995787.0
BRAZIL,GDPNCN,2016,6269328.0
BRAZIL,GDPNCN,2017,6585480.0
BRAZIL,GDPNCN,2018,7004141.0
BRAZIL,GDPNCN,2019,7389131.0
BRAZIL,GDPNCN,2020,7609597.0
BRAZIL,GDPNCN,2021,8898727.0
BRAZIL,GDPNCN,2022,9915317.0
BRAZIL,PPP,1974,..
BRAZIL,PPP,1975,..
BRAZIL,PPP,1976,..
BRAZIL,PPP,1977,..
BRAZIL,PPP,1978,..
BRAZIL,PPP,1979,..
BRAZIL,PPP,1980,..
BRAZIL,PPP,1981,..
BRAZIL,PPP,1982,..
BRAZIL,PPP,1983,..
BRAZIL,PPP,1984,..
BRAZIL,PPP,1985,..
BRAZIL,PPP,1986,..
BRAZIL,PPP,1987,..
BRAZIL,PPP,1988,..
BRAZIL,PPP,1989,..
BRAZIL,PPP,1992,0.001
BRAZIL,PPP,1993,0.012
BRAZIL,PPP,1994,0.284
BRAZIL,PPP,1995,0.539
BRAZIL,PPP,1996,0.627
BRAZIL,PPP,1997,0.664
BRAZIL,PPP,1998,0.689
BRAZIL,PPP,1999,0.734
BRAZIL,PPP,2000,0.758
BRAZIL,PPP,2001,0.802
BRAZIL,PPP,2002,0.867
BRAZIL,PPP,2003,0.97
BRAZIL,PPP,2004,1.018
BRAZIL,PPP,2005,1.061
BRAZIL,PPP,2006,1.099
BRAZIL,PPP,2007,1.139
BRAZIL,PPP,2008,1.215
BRAZIL,PPP,2009,1.296
BRAZIL,PPP,2010,1.388
BRAZIL,PPP,2011,1.473
BRAZIL,PPP,2012,1.606
BRAZIL,PPP,2013,1.701
BRAZIL,PPP,2014,1.813
BRAZIL,PPP,2015,1.989
BRAZIL,PPP,2016,2.133
BRAZIL,PPP,2017,2.182
BRAZIL,PPP,2018,2.226
BRAZIL,PPP,2019,2.279
BRAZIL,PPP,2020,2.395
BRAZIL,PPP,2021,2.553
BRAZIL,PPP,2022,2.584
BRAZIL,USEXRMEI,1974,..
BRAZIL,USEXRMEI,1975,..
BRAZIL,USEXRMEI,1976,..
BRAZIL,USEXRMEI,1977,..
BRAZIL,USEXRMEI,1978,..
BRAZIL,USEXRMEI,1979,..
BRAZIL,USEXRMEI,1980,..
BRAZIL,USEXRMEI,1981,..
BRAZIL,USEXRMEI,1982,..
BRAZIL,USEXRMEI,1983,..
BRAZIL,USEXRMEI,1984,..
BRAZIL,USEXRMEI,1985,..
BRAZIL,USEXRMEI,1986,..
BRAZIL,USEXRMEI,1987,..
BRAZIL,USEXRMEI,1988,..
BRAZIL,USEXRMEI,1989,..
BRAZIL,USEXRMEI,1992,0.002
BRAZIL,USEXRMEI,1993,0.038
BRAZIL,USEXRMEI,1994,0.665
BRAZIL,USEXRMEI,1995,0.918
BRAZIL,USEXRMEI,1996,1.005
BRAZIL,USEXRMEI,1997,1.078
BRAZIL,USEXRMEI,1998,1.161
BRAZIL,USEXRMEI,1999,1.814
BRAZIL,USEXRMEI,2000,1.829
BRAZIL,USEXRMEI,2001,2.35
BRAZIL,USEXRMEI,2002,2.92
BRAZIL,USEXRMEI,2003,3.077
BRAZIL,USEXRMEI,2004,2.925
BRAZIL,USEXRMEI,2005,2.434
BRAZIL,USEXRMEI,2006,2.175
BRAZIL,USEXRMEI,2007,1.947
BRAZIL,USEXRMEI,2008,1.834
BRAZIL,USEXRMEI,2009,1.999
BRAZIL,USEXRMEI,2010,1.759
BRAZIL,USEXRMEI,2011,1.673
BRAZIL,USEXRMEI,2012,1.953
BRAZIL,USEXRMEI,2013,2.156
BRAZIL,USEXRMEI,2014,2.353
BRAZIL,USEXRMEI,2015,3.327
BRAZIL,USEXRMEI,2016,3.491
BRAZIL,USEXRMEI,2017,3.191
BRAZIL,USEXRMEI,2018,3.654
BRAZIL,USEXRMEI,2019,3.944
BRAZIL,USEXRMEI,2020,5.155
BRAZIL,USEXRMEI,2021,5.394
BRAZIL,USEXRMEI,2022,5.164
CANADA,GDPDEF,1974,22.32
CANADA,GDPDEF,1975,24.745
CANADA,GDPDEF,1976,27.041
CANADA,GDPDEF,1977,28.883
CANADA,GDPDEF,1978,30.852
CANADA,GDPDEF,1979,33.931
CANADA,GDPDEF,1980,37.294
CANADA,GDPDEF,1981,41.12
CANADA,GDPDEF,1982,44.759
CANADA,GDPDEF,1983,47.348
CANADA,GDPDEF,1984,49.022
CANADA,GDPDEF,1985,50.658
CANADA,GDPDEF,1986,52.233
CANADA,GDPDEF,1987,54.736
CANADA,GDPDEF,1988,57.221
CANADA,GDPDEF,1989,59.911
CANADA,GDPDEF,1990,61.943
CANADA,GDPDEF,1991,63.834
CANADA,GDPDEF,1992,64.766
CANADA,GDPDEF,1993,65.6
CANADA,GDPDEF,1994,66.554
CANADA,GDPDEF,1995,68.053
CANADA,GDPDEF,1996,69.24
CANADA,GDPDEF,1997,70.035
CANADA,GDPDEF,1998,69.908
CANADA,GDPDEF,1999,71.237
CANADA,GDPDEF,2000,74.326
CANADA,GDPDEF,2001,75.558
CANADA,GDPDEF,2002,76.495
CANADA,GDPDEF,2003,78.984
CANADA,GDPDEF,2004,81.564
CANADA,GDPDEF,2005,84.112
CANADA,GDPDEF,2006,86.277
CANADA,GDPDEF,2007,89.104
CANADA,GDPDEF,2008,92.657
CANADA,GDPDEF,2009,90.512
CANADA,GDPDEF,2010,93.092
CANADA,GDPDEF,2011,96.104
CANADA,GDPDEF,2012,97.27
CANADA,GDPDEF,2013,98.96
CANADA,GDPDEF,2014,100.884
CANADA,GDPDEF,2015,100.0
CANADA,GDPDEF,2016,100.754
CANADA,GDPDEF,2017,103.338
CANADA,GDPDEF,2018,105.009
CANADA,GDPDEF,2019,106.654
CANADA,GDPDEF,2020,107.311
CANADA,GDPDEF,2021,116.06
CANADA,GDPDEF,2022,124.57
CANADA,GDPNCN,1974,158150.0
CANADA,GDPNCN,1975,178255.0
CANADA,GDPNCN,1976,205332.0
CANADA,GDPNCN,1977,226871.0
CANADA,GDPNCN,1978,251413.0
CANADA,GDPNCN,1979,287040.0
CANADA,GDPNCN,1980,322782.0
CANADA,GDPNCN,1981,368358.0
CANADA,GDPNCN,1982,388181.0
CANADA,GDPNCN,1983,421316.0
CANADA,GDPNCN,1984,461986.0
CANADA,GDPNCN,1985,500027.0
CANADA,GDPNCN,1986,526630.0
CANADA,GDPNCN,1987,574336.0
CANADA,GDPNCN,1988,626894.0
CANADA,GDPNCN,1989,671579.0
CANADA,GDPNCN,1990,695501.0
CANADA,GDPNCN,1991,701773.0
CANADA,GDPNCN,1992,718436.0
CANADA,GDPNCN,1993,747037.0
CANADA,GDPNCN,1994,791972.0
CANADA,GDPNCN,1995,831621.0
CANADA,GDPNCN,1996,859834.0
CANADA,GDPNCN,1997,906926.0
CANADA,GDPNCN,1998,940548.0
CANADA,GDPNCN,1999,1007927.0
CANADA,GDPNCN,2000,1106071.0
CANADA,GDPNCN,2001,1144543.0
CANADA,GDPNCN,2002,1193694.0
CANADA,GDPNCN,2003,1254747.0
CANADA,GDPNCN,2004,1335731.0
CANADA,GDPNCN,2005,1421590.0
CANADA,GDPNCN,2006,1496604.0
CANADA,GDPNCN,2007,1577661.0
CANADA,GDPNCN,2008,1657041.0
CANADA,GDPNCN,2009,1571334.0
CANADA,GDPNCN,2010,1666048.0
CANADA,GDPNCN,2011,1774063.0
CANADA,GDPNCN,2012,1827201.0
CANADA,GDPNCN,2013,1902247.0
CANADA,GDPNCN,2014,1994898.0
CANADA,GDPNCN,2015,1990441.0
CANADA,GDPNCN,2016,2025535.0
CANADA,GDPNCN,2017,2140641.0
CANADA,GDPNCN,2018,2235675.0
CANADA,GDPNCN,2019,2313563.0
CANADA,GDPNCN,2020,2209681.0
CANADA,GDPNCN,2021,2509618.0
CANADA,GDPNCN,2022,2785119.0
CANADA,PPP,1974,..
CANADA,PPP,1975,..
CANADA,PPP,1976,..
CANADA,PPP,1977,..
CANADA,PPP,1978,..
CANADA,PPP,1979,..
CANADA,PPP,1980,1.118
CANADA,PPP,1981,1.126
CANADA,PPP,1982,1.154
CANADA,PPP,1983,1.175
CANADA,PPP,1984,1.174
CANADA,PPP,1985,1.176
CANADA,PPP,1986,1.189
CANADA,PPP,1987,1.216
CANADA,PPP,1988,1.228
CANADA,PPP,1989,1.237
CANADA,PPP,1990,1.233
CANADA,PPP,1991,1.229
CANADA,PPP,1992,1.219
CANADA,PPP,1993,1.206
CANADA,PPP,1994,1.198
CANADA,PPP,1995,1.2
CANADA,PPP,1996,1.199
CANADA,PPP,1997,1.192
CANADA,PPP,1998,1.177
CANADA,PPP,1999,1.183
CANADA,PPP,2000,1.206
CANADA,PPP,2001,1.199
CANADA,PPP,2002,1.196
CANADA,PPP,2003,1.211
CANADA,PPP,2004,1.218
CANADA,PPP,2005,1.217
CANADA,PPP,2006,1.211
CANADA,PPP,2007,1.218
CANADA,PPP,2008,1.243
CANADA,PPP,2009,1.206
CANADA,PPP,2010,1.226
CANADA,PPP,2011,1.24
CANADA,PPP,2012,1.245
CANADA,PPP,2013,1.224
CANADA,PPP,2014,1.23
CANADA,PPP,2015,1.248
CANADA,PPP,2016,1.207
CANADA,PPP,2017,1.205
CANADA,PPP,2018,1.195
CANADA,PPP,2019,1.193
CANADA,PPP,2020,1.185
CANADA,PPP,2021,1.226
CANADA,PPP,2022,1.23
CANADA,USEXRMEI,1974,0.978
CANADA,USEXRMEI,1975,1.017
CANADA,USEXRMEI,1976,0.986
CANADA,USEXRMEI,1977,1.063
CANADA,USEXRMEI,1978,1.141
CANADA,USEXRMEI,1979,1.171
CANADA,USEXRMEI,1980,1.169
CANADA,USEXRMEI,1981,1.199
CANADA,USEXRMEI,1982,1.233
CANADA,USEXRMEI,1983,1.232
CANADA,USEXRMEI,1984,1.295
CANADA,USEXRMEI,1985,1.366
CANADA,USEXRMEI,1986,1.389
CANADA,USEXRMEI,1987,1.326
CANADA,USEXRMEI,1988,1.231
CANADA,USEXRMEI,1989,1.184
CANADA,USEXRMEI,1990,1.167
CANADA,USEXRMEI,1991,1.146
CANADA,USEXRMEI,1992,1.209
CANADA,USEXRMEI,1993,1.29
CANADA,USEXRMEI,1994,1.366
CANADA,USEXRMEI,1995,1.372
CANADA,USEXRMEI,1996,1.364
CANADA,USEXRMEI,1997,1.385
CANADA,USEXRMEI,1998,1.483
CANADA,USEXRMEI,1999,1.486
CANADA,USEXRMEI,2000,1.485
CANADA,USEXRMEI,2001,1.548
CANADA,USEXRMEI,2002,1.57
CANADA,USEXRMEI,2003,1.4
CANADA,USEXRMEI,2004,1.301
CANADA,USEXRMEI,2005,1.212
CANADA,USEXRMEI,2006,1.134
CANADA,USEXRMEI,2007,1.074
CANADA,USEXRMEI,2008,1.068
CANADA,USEXRMEI,2009,1.141
CANADA,USEXRMEI,2010,1.03
CANADA,USEXRMEI,2011,0.989
CANADA,USEXRMEI,2012,0.999
CANADA,USEXRMEI,2013,1.03
CANADA,USEXRMEI,2014,1.105
CANADA,USEXRMEI,2015,1.278
CANADA,USEXRMEI,2016,1.325
CANADA,USEXRMEI,2017,1.298
CANADA,USEXRMEI,2018,1.296
CANADA,USEXRMEI,2019,1.327
CANADA,USEXRMEI,2020,1.341
CANADA,USEXRMEI,2021,1.254
CANADA,USEXRMEI,2022,1.302
CHILE,GDPDEF,1974,0.034
CHILE,GDPDEF,1975,0.151
CHILE,GDPDEF,1976,0.525
CHILE,GDPDEF,1977,1.058
CHILE,GDPDEF,1978,1.654
CHILE,GDPDEF,1979,2.448
CHILE,GDPDEF,1980,3.16
CHILE,GDPDEF,1981,3.523
CHILE,GDPDEF,1982,3.967
CHILE,GDPDEF,1983,5.132
CHILE,GDPDEF,1984,5.891
CHILE,GDPDEF,1985,8.092
CHILE,GDPDEF,1986,9.88
CHILE,GDPDEF,1987,12.434
CHILE,GDPDEF,1988,15.256
CHILE,GDPDEF,1989,17.312
CHILE,GDPDEF,1990,21.206
CHILE,GDPDEF,1991,25.932
CHILE,GDPDEF,1992,29.505
CHILE,GDPDEF,1993,33.014
CHILE,GDPDEF,1994,37.699
CHILE,GDPDEF,1995,42.113
CHILE,GDPDEF,1996,44.186
CHILE,GDPDEF,1997,45.658
CHILE,GDPDEF,1998,46.013
CHILE,GDPDEF,1999,47.02
CHILE,GDPDEF,2000,49.164
CHILE,GDPDEF,2001,51.267
CHILE,GDPDEF,2002,52.979
CHILE,GDPDEF,2003,55.258
CHILE,GDPDEF,2004,59.139
CHILE,GDPDEF,2005,63.351
CHILE,GDPDEF,2006,71.174
CHILE,GDPDEF,2007,74.795
CHILE,GDPDEF,2008,75.028
CHILE,GDPDEF,2009,77.713
CHILE,GDPDEF,2010,84.597
CHILE,GDPDEF,2011,87.355
CHILE,GDPDEF,2012,88.022
CHILE,GDPDEF,2013,90.012
CHILE,GDPDEF,2014,95.28
CHILE,GDPDEF,2015,100.0
CHILE,GDPDEF,2016,104.561
CHILE,GDPDEF,2017,109.61
CHILE,GDPDEF,2018,111.352
CHILE,GDPDEF,2019,114.217
CHILE,GDPDEF,2020,125.225
CHILE,GDPDEF,2021,133.738
CHILE,GDPDEF,2022,142.62
CHILE,GDPNCN,1974,9608.0
CHILE,GDPNCN,1975,37419.0
CHILE,GDPNCN,1976,134942.0
CHILE,GDPNCN,1977,300715.0
CHILE,GDPNCN,1978,506164.0
CHILE,GDPNCN,1979,812064.0
CHILE,GDPNCN,1980,1132259.0
CHILE,GDPNCN,1981,1340600.0
CHILE,GDPNCN,1982,1304797.0
CHILE,GDPNCN,1983,1640268.0
CHILE,GDPNCN,1984,1993741.0
CHILE,GDPNCN,1985,2792492.0
CHILE,GDPNCN,1986,3600430.0
CHILE,GDPNCN,1987,4829197.0
CHILE,GDPNCN,1988,6357250.0
CHILE,GDPNCN,1989,7978993.0
CHILE,GDPNCN,1990,10132306.0
CHILE,GDPNCN,1991,13357255.0
CHILE,GDPNCN,1992,16895065.0
CHILE,GDPNCN,1993,20149652.0
CHILE,GDPNCN,1994,24167364.0
CHILE,GDPNCN,1995,29408536.0
CHILE,GDPNCN,1996,32393863.0
CHILE,GDPNCN,1997,35946986.0
CHILE,GDPNCN,1998,37741618.0
CHILE,GDPNCN,1999,38461784.0
CHILE,GDPNCN,2000,42215030.0
CHILE,GDPNCN,2001,45409054.0
CHILE,GDPNCN,2002,48428962.0
CHILE,GDPNCN,2003,52897340.0
CHILE,GDPNCN,2004,60391763.0
CHILE,GDPNCN,2005,68467940.0
CHILE,GDPNCN,2006,81577533.0
CHILE,GDPNCN,2007,90159479.0
CHILE,GDPNCN,2008,93867122.0
CHILE,GDPNCN,2009,96138477.0
CHILE,GDPNCN,2010,110777867.0
CHILE,GDPNCN,2011,121509299.0
CHILE,GDPNCN,2012,129973394.0
CHILE,GDPNCN,2013,137309192.0
CHILE,GDPNCN,2014,147951291.0
CHILE,GDPNCN,2015,158622902.0
CHILE,GDPNCN,2016,168764688.0
CHILE,GDPNCN,2017,179314910.0
CHILE,GDPNCN,2018,189434867.0
CHILE,GDPNCN,2019,195752229.0
CHILE,GDPNCN,2020,201428895.0
CHILE,GDPNCN,2021,240371472.0
CHILE,GDPNCN,2022,262593355.0
CHILE,PPP,1974,..
CHILE,PPP,1975,..
CHILE,PPP,1976,..
CHILE,PPP,1977,..
CHILE,PPP,1978,..
CHILE,PPP,1979,..
CHILE,PPP,1980,29.254
CHILE,PPP,1981,29.793
CHILE,PPP,1982,31.604
CHILE,PPP,1983,39.334
CHILE,PPP,1984,43.58
CHILE,PPP,1985,58.027
CHILE,PPP,1986,69.452
CHILE,PPP,1987,85.293
CHILE,PPP,1988,101.09
CHILE,PPP,1989,110.384
CHILE,PPP,1990,130.332
CHILE,PPP,1991,154.163
CHILE,PPP,1992,171.499
CHILE,PPP,1993,187.45
CHILE,PPP,1994,209.582
CHILE,PPP,1995,229.311
CHILE,PPP,1996,236.269
CHILE,PPP,1997,240.0
CHILE,PPP,1998,239.178
CHILE,PPP,1999,241.014
CHILE,PPP,2000,246.422
CHILE,PPP,2001,251.3
CHILE,PPP,2002,255.71
CHILE,PPP,2003,261.544
CHILE,PPP,2004,272.599
CHILE,PPP,2005,283.13
CHILE,PPP,2006,308.575
CHILE,PPP,2007,315.745
CHILE,PPP,2008,310.768
CHILE,PPP,2009,319.836
CHILE,PPP,2010,344.031
CHILE,PPP,2011,348.017
CHILE,PPP,2012,347.228
CHILE,PPP,2013,349.681
CHILE,PPP,2014,367.214
CHILE,PPP,2015,391.361
CHILE,PPP,2016,409.978
CHILE,PPP,2017,411.264
CHILE,PPP,2018,407.995
CHILE,PPP,2019,411.117
CHILE,PPP,2020,444.931
CHILE,PPP,2021,454.75
CHILE,PPP,2022,453.206
CHILE,USEXRMEI,1974,0.593
CHILE,USEXRMEI,1975,4.91
CHILE,USEXRMEI,1976,13.054
CHILE,USEXRMEI,1977,21.536
CHILE,USEXRMEI,1978,31.656
CHILE,USEXRMEI,1979,37.246
CHILE,USEXRMEI,1980,39.0
CHILE,USEXRMEI,1981,39.0
CHILE,USEXRMEI,1982,50.908
CHILE,USEXRMEI,1983,78.788
CHILE,USEXRMEI,1984,98.478
CHILE,USEXRMEI,1985,160.86
CHILE,USEXRMEI,1986,192.93
CHILE,USEXRMEI,1987,219.407
CHILE,USEXRMEI,1988,245.012
CHILE,USEXRMEI,1989,266.953
CHILE,USEXRMEI,1990,304.903
CHILE,USEXRMEI,1991,349.216
CHILE,USEXRMEI,1992,362.576
CHILE,USEXRMEI,1993,404.166
CHILE,USEXRMEI,1994,420.177
CHILE,USEXRMEI,1995,396.813
CHILE,USEXRMEI,1996,412.288
CHILE,USEXRMEI,1997,419.3
CHILE,USEXRMEI,1998,460.252
CHILE,USEXRMEI,1999,508.76
CHILE,USEXRMEI,2000,539.388
CHILE,USEXRMEI,2001,634.837
CHILE,USEXRMEI,2002,689.004
CHILE,USEXRMEI,2003,691.299
CHILE,USEXRMEI,2004,609.582
CHILE,USEXRMEI,2005,559.705
CHILE,USEXRMEI,2006,530.278
CHILE,USEXRMEI,2007,522.228
CHILE,USEXRMEI,2008,523.542
CHILE,USEXRMEI,2009,558.942
CHILE,USEXRMEI,2010,509.982
CHILE,USEXRMEI,2011,483.421
CHILE,USEXRMEI,2012,485.984
CHILE,USEXRMEI,2013,495.282
CHILE,USEXRMEI,2014,570.636
CHILE,USEXRMEI,2015,654.322
CHILE,USEXRMEI,2016,676.541
CHILE,USEXRMEI,2017,648.677
CHILE,USEXRMEI,2018,641.896
CHILE,USEXRMEI,2019,703.308
CHILE,USEXRMEI,2020,791.715
CHILE,USEXRMEI,2021,759.82
CHILE,USEXRMEI,2022,873.254
CZECH,GDPDEF,1974,..
CZECH,GDPDEF,1975,..
CZECH,GDPDEF,1976,..
CZECH,GDPDEF,1977,..
CZECH,GDPDEF,1978,20.452
CZECH,GDPDEF,1979,20.788
CZECH,GDPDEF,1980,21.386
CZECH,GDPDEF,1981,20.627
CZECH,GDPDEF,1982,20.943
CZECH,GDPDEF,1983,20.809
CZECH,GDPDEF,1984,21.746
CZECH,GDPDEF,1985,22.204
CZECH,GDPDEF,1986,21.884
CZECH,GDPDEF,1987,22.513
CZECH,GDPDEF,1988,22.629
CZECH,GDPDEF,1989,22.596
CZECH,GDPDEF,1990,24.804
CZECH,GDPDEF,1991,33.781
CZECH,GDPDEF,1992,37.955
CZECH,GDPDEF,1993,45.929
CZECH,GDPDEF,1994,51.598
CZECH,GDPDEF,1995,56.149
CZECH,GDPDEF,1996,61.557
CZECH,GDPDEF,1997,66.673
CZECH,GDPDEF,1998,73.212
CZECH,GDPDEF,1999,75.439
CZECH,GDPDEF,2000,76.829
CZECH,GDPDEF,2001,80.585
CZECH,GDPDEF,2002,82.781
CZECH,GDPDEF,2003,83.851
CZECH,GDPDEF,2004,87.246
CZECH,GDPDEF,2005,87.329
CZECH,GDPDEF,2006,87.9
CZECH,GDPDEF,2007,91.012
CZECH,GDPDEF,2008,92.841
CZECH,GDPDEF,2009,95.244
CZECH,GDPDEF,2010,93.886
CZECH,GDPDEF,2011,93.867
CZECH,GDPDEF,2012,95.229
CZECH,GDPDEF,2013,96.528
CZECH,GDPDEF,2014,99.017
CZECH,GDPDEF,2015,100.0
CZECH,GDPDEF,2016,101.141
CZECH,GDPDEF,2017,102.463
CZECH,GDPDEF,2018,105.094
CZECH,GDPDEF,2019,109.181
CZECH,GDPDEF,2020,113.896
CZECH,GDPDEF,2021,117.687
CZECH,GDPDEF,2022,127.558
CZECH,GDPNCN,1974,..
CZECH,GDPNCN,1975,..
CZECH,GDPNCN,1976,..
CZECH,GDPNCN,1977,..
CZECH,GDPNCN,1978,481554.0
CZECH,GDPNCN,1979,505308.0
CZECH,GDPNCN,1980,528672.0
CZECH,GDPNCN,1981,520626.0
CZECH,GDPNCN,1982,543872.0
CZECH,GDPNCN,1983,557676.0
CZECH,GDPNCN,1984,590944.0
CZECH,GDPNCN,1985,610028.0
CZECH,GDPNCN,1986,626492.0
CZECH,GDPNCN,1987,652876.0
CZECH,GDPNCN,1988,666085.0
CZECH,GDPNCN,1989,684421.0
CZECH,GDPNCN,1990,731207.0
CZECH,GDPNCN,1991,880181.0
CZECH,GDPNCN,1992,983938.0
CZECH,GDPNCN,1993,1191388.0
CZECH,GDPNCN,1994,1377368.0
CZECH,GDPNCN,1995,1596306.0
CZECH,GDPNCN,1996,1829255.0
CZECH,GDPNCN,1997,1971024.0
CZECH,GDPNCN,1998,2156624.0
CZECH,GDPNCN,1999,2252983.0
CZECH,GDPNCN,2000,2386289.0
CZECH,GDPNCN,2001,2579126.0
CZECH,GDPNCN,2002,2690982.0
CZECH,GDPNCN,2003,2823452.0
CZECH,GDPNCN,2004,3079207.0
CZECH,GDPNCN,2005,3285601.0
CZECH,GDPNCN,2006,3530881.0
CZECH,GDPNCN,2007,3859533.0
CZECH,GDPNCN,2008,4042860.0
CZECH,GDPNCN,2009,3954320.0
CZECH,GDPNCN,2010,3992870.0
CZECH,GDPNCN,2011,4062323.0
CZECH,GDPNCN,2012,4088912.0
CZECH,GDPNCN,2013,4142811.0
CZECH,GDPNCN,2014,4345766.0
CZECH,GDPNCN,2015,4625378.0
CZECH,GDPNCN,2016,4796873.0
CZECH,GDPNCN,2017,5110743.0
CZECH,GDPNCN,2018,5410761.0
CZECH,GDPNCN,2019,5791498.0
CZECH,GDPNCN,2020,5709131.0
CZECH,GDPNCN,2021,6108717.0
CZECH,GDPNCN,2022,6782806.0
CZECH,PPP,1974,..
CZECH,PPP,1975,..
CZECH,PPP,1976,..
CZECH,PPP,1977,..
CZECH,PPP,1978,..
CZECH,PPP,1979,..
CZECH,PPP,1980,..
CZECH,PPP,1981,..
CZECH,PPP,1982,..
CZECH,PPP,1983,..
CZECH,PPP,1984,..
CZECH,PPP,1985,..
CZECH,PPP,1986,..
CZECH,PPP,1987,..
CZECH,PPP,1988,..
CZECH,PPP,1989,..
CZECH,PPP,1990,5.561
CZECH,PPP,1991,7.325
CZECH,PPP,1992,8.047
CZECH,PPP,1993,9.512
CZECH,PPP,1994,10.463
CZECH,PPP,1995,10.91
CZECH,PPP,1996,11.746
CZECH,PPP,1997,12.507
CZECH,PPP,1998,13.581
CZECH,PPP,1999,13.799
CZECH,PPP,2000,13.742
CZECH,PPP,2001,14.097
CZECH,PPP,2002,14.258
CZECH,PPP,2003,14.163
CZECH,PPP,2004,14.351
CZECH,PPP,2005,13.928
CZECH,PPP,2006,13.6
CZECH,PPP,2007,13.711
CZECH,PPP,2008,13.723
CZECH,PPP,2009,13.989
CZECH,PPP,2010,13.625
CZECH,PPP,2011,13.345
CZECH,PPP,2012,13.298
CZECH,PPP,2013,12.785
CZECH,PPP,2014,12.703
CZECH,PPP,2015,12.935
CZECH,PPP,2016,12.578
CZECH,PPP,2017,12.378
CZECH,PPP,2018,12.397
CZECH,PPP,2019,12.653
CZECH,PPP,2020,13.029
CZECH,PPP,2021,12.884
CZECH,PPP,2022,13.05
CZECH,USEXRMEI,1974,..
CZECH,USEXRMEI,1975,..
CZECH,USEXRMEI,1976,..
CZECH,USEXRMEI,1977,..
CZECH,USEXRMEI,1978,14.4
CZECH,USEXRMEI,1979,14.11
CZECH,USEXRMEI,1980,14.27
CZECH,USEXRMEI,1981,13.25
CZECH,USEXRMEI,1982,13.71
CZECH,USEXRMEI,1983,14.16
CZECH,USEXRMEI,1984,16.61
CZECH,USEXRMEI,1985,17.14
CZECH,USEXRMEI,1986,14.99
CZECH,USEXRMEI,1987,13.69
CZECH,USEXRMEI,1988,14.36
CZECH,USEXRMEI,1989,15.05
CZECH,USEXRMEI,1990,17.95
CZECH,USEXRMEI,1991,29.474
CZECH,USEXRMEI,1992,28.264
CZECH,USEXRMEI,1993,29.154
CZECH,USEXRMEI,1994,28.785
CZECH,USEXRMEI,1995,26.54
CZECH,USEXRMEI,1996,27.149
CZECH,USEXRMEI,1997,31.705
CZECH,USEXRMEI,1998,32.281
CZECH,USEXRMEI,1999,34.588
CZECH,USEXRMEI,2000,38.637
CZECH,USEXRMEI,2001,38.028
CZECH,USEXRMEI,2002,32.733
CZECH,USEXRMEI,2003,28.208
CZECH,USEXRMEI,2004,25.695
CZECH,USEXRMEI,2005,23.955
CZECH,USEXRMEI,2006,22.585
CZECH,USEXRMEI,2007,20.289
CZECH,USEXRMEI,2008,17.078
CZECH,USEXRMEI,2009,19.05
CZECH,USEXRMEI,2010,19.08
CZECH,USEXRMEI,2011,17.672
CZECH,USEXRMEI,2012,19.538
CZECH,USEXRMEI,2013,19.56
CZECH,USEXRMEI,2014,20.758
CZECH,USEXRMEI,2015,24.593
CZECH,USEXRMEI,2016,24.441
CZECH,USEXRMEI,2017,23.385
CZECH,USEXRMEI,2018,21.73
CZECH,USEXRMEI,2019,22.931
CZECH,USEXRMEI,2020,23.212
CZECH,USEXRMEI,2021,21.682
CZECH,USEXRMEI,2022,23.351
DENMARK,GDPDEF,1974,21.163
DENMARK,GDPDEF,1975,23.989
DENMARK,GDPDEF,1976,26.239
DENMARK,GDPDEF,1977,28.568
DENMARK,GDPDEF,1978,31.126
DENMARK,GDPDEF,1979,33.326
